Fecha_anio,DIRECTORIO_HOG
2017,1612501
2017,1612591
2017,1612691
2017,1612831
2017,1612881
2017,1612971
2017,1613171
2017,1613171
2017,1613501
2017,1613901
2017,1614011
2017,1614021
2017,1614461
2017,1614781
2017,1614821
2017,1615211
2017,1615361
2017,1615441
2017,1615831
2017,1615831
2017,1615941
2017,1615951
2017,1616091
2017,1616461
2017,1616731
2017,1616771
2017,1616851
2017,1617151
2017,1617331
2017,1617471
2017,1617571
2017,1617791
2017,1617861
2017,1617951
2017,1617971
2017,1618201
2017,1618621
2017,1618741
2017,1618791
2017,1619671
2017,1619941
2017,1620631
2017,1620641
2017,1621231
2017,1621271
2017,1621271
2017,1621501
2017,1621511
2017,1622091
2017,1623801
2017,1623841
2017,1624881
2017,1625371
2017,1625501
2017,1625551
2017,1625561
2017,1625761
2017,1625771
2017,1625811
2017,1625991
2017,1626361
2017,1626961
2017,1627191
2017,1627221
2017,1627321
2017,1627851
2017,1628311
2017,1628441
2017,1628451
2017,1628471
2017,1628541
2017,1628621
2017,1628711
2017,1628781
2017,1628841
2017,1628841
2017,1628911
2017,1628911
2017,1628941
2017,1629001
2017,1629391
2017,1629421
2017,1629561
2017,1629781
2017,1629791
2017,1630111
2017,1630131
2017,1630381
2017,1631511
2017,1631781
2017,1632421
2017,1632451
2017,1633061
2017,1633411
2017,1633641
2017,1634061
2017,1634351
2017,1634811
2017,1635011
2017,1635061
2017,1635181
2017,1635391
2017,1635461
2017,1635771
2017,1635861
2017,1635891
2017,1636011
2017,1636051
2017,1636051
2017,1636061
2017,1636081
2017,1636231
2017,1636411
2017,1636411
2017,1636411
2017,1636531
2017,1637241
2017,1637241
2017,1637451
2017,1637701
2017,1637821
2017,1637891
2017,1638481
2017,1638561
2017,1638981
2017,1639011
2017,1639021
2017,1639051
2017,1639321
2017,1639611
2017,1639891
2017,1640161
2017,1640201
2017,1640871
2017,1641451
2017,1641531
2017,1641531
2017,1641571
2017,1641581
2017,1641621
2017,1641641
2017,1641701
2017,1641721
2017,1641871
2017,1642131
2017,1642261
2017,1642961
2017,1643041
2017,1643041
2017,1643071
2017,1643151
2017,1643151
2017,1643251
2017,1643421
2017,1646931
2017,1647711
2017,1648801
2017,1649321
2017,1649701
2017,1649711
2017,1649811
2017,1649841
2017,1650901
2017,1651031
2017,1652221
2017,1652251
2017,1652291
2017,1652341
2017,1652441
2017,1652621
2017,1652731
2017,1652751
2017,1652791
2017,1653011
2017,1653152
2017,1653391
2017,1653411
2017,1653511
2017,1653611
2017,1653611
2017,1653971
2017,1654031
2017,1654181
2017,1654341
2017,1654361
2017,1654401
2017,1654401
2017,1654401
2017,1654651
2017,1654771
2017,1655431
2017,1655681
2017,1655743
2017,1655841
2017,1655841
2017,1655871
2017,1656051
2017,1657371
2017,1657981
2017,1657991
2017,1658071
2017,1658471
2017,1658521
2017,1658701
2017,1658821
2017,1658831
2017,1658891
2017,1659001
2017,1659181
2017,1659911
2017,1660061
2017,1660821
2017,1660971
2017,1661251
2017,1661541
2017,1661871
2017,1662131
2017,1662421
2017,1663121
2017,1663171
2017,1663181
2017,1663381
2017,1663971
2017,1664121
2017,1664331
2017,1664581
2017,1665001
2017,1665311
2017,1665441
2017,1665571
2017,1665571
2017,1666091
2017,1666871
2017,1667101
2017,1667141
2017,1667221
2017,1667361
2017,1667531
2017,1667771
2017,1668211
2017,1668291
2017,1668461
2017,1668731
2017,1668921
2017,1668981
2017,1669171
2017,1669551
2017,1669551
2017,1669991
2017,1670391
2017,1670401
2017,1670551
2017,1670801
2017,1671041
2017,1671491
2017,1671651
2017,1671701
2017,1673931
2017,1674591
2017,1674611
2017,1674711
2017,1674911
2017,1674911
2017,1675121
2017,1675121
2017,1675121
2017,1675191
2017,1675201
2017,1675261
2017,1675311
2017,1676171
2017,1676371
2017,1676961
2017,1676991
2017,1677201
2017,1678211
2017,1678381
2017,1680281
2017,1680731
2017,1680881
2017,1680961
2017,1682561
2017,1682711
2017,1682771
2017,1683141
2017,1683451
2017,1683821
2017,1684091
2017,1684261
2017,1684411
2017,1684761
2017,1684841
2017,1684981
2017,1685341
2017,1687161
2017,1687181
2017,1687881
2017,1688401
2017,1689411
2017,1690011
2017,1690471
2017,1690591
2017,1690621
2017,1690671
2017,1690771
2017,1690881
2017,1691141
2017,1691271
2017,1693012
2017,1693041
2017,1693241
2017,1693771
2017,1694101
2017,1694662
2017,1694681
2017,1695091
2017,1695801
2017,1695901
2017,1695901
2017,1696001
2017,1696041
2017,1696181
2017,1696411
2017,1696571
2017,1697061
2017,1697181
2017,1697181
2017,1697821
2017,1698561
2017,1698721
2017,1698721
2017,1698791
2017,1698991
2017,1699021
2017,1699531
2017,1699661
2017,1699721
2017,1699921
2017,1699971
2017,1700151
2017,1700341
2017,1700361
2017,1700551
2017,1700691
2017,1700971
2017,1701091
2017,1701191
2017,1702841
2017,1703091
2017,1704351
2017,1704851
2017,1704851
2017,1705391
2017,1705391
2017,1705481
2017,1705571
2017,1705702
2017,1706511
2017,1706591
2017,1706601
2017,1706601
2017,1707021
2017,1707031
2017,1707161
2017,1707361
2017,1707911
2017,1708031
2017,1708031
2017,1708271
2017,1708291
2017,1708731
2017,1709081
2017,1709711
2017,1709801
2017,1710041
2017,1710141
2017,1710561
2017,1710781
2017,1711131
2017,1712271
2017,1712461
2017,1712621
2017,1712911
2017,1712911
2017,1713101
2017,1713651
2017,1713721
2017,1713721
2017,1713791
2017,1713951
2017,1714041
2017,1714201
2017,1714281
2017,1714331
2017,1714381
2017,1714381
2017,1714501
2017,1714791
2017,1715001
2017,1715301
2017,1716111
2017,1716191
2017,1716441
2017,1716491
2017,1716631
2017,1716761
2017,1717051
2017,1717341
2017,1719131
2017,1719591
2017,1719641
2017,1719641
2017,1719641
2017,1719661
2017,1719981
2017,1719991
2017,1720081
2017,1720491
2017,1720551
2017,1723021
2017,1723251
2017,1723311
2017,1723411
2017,1724191
2017,1724451
2017,1724611
2017,1724651
2017,1725061
2017,1725311
2017,1725891
2017,1725941
2017,1725981
2017,1726091
2017,1726131
2017,1726491
2017,1726621
2017,1727041
2017,1727051
2017,1727211
2017,1727591
2017,1727601
2017,1727801
2017,1727801
2017,1727801
2017,1727801
2017,1727901
2017,1728041
2017,1728301
2017,1728592
2017,1729101
2017,1729101
2017,1729311
2017,1729311
2017,1729971
2017,1730011
2017,1730251
2017,1730251
2017,1730251
2017,1730351
2017,1730351
2017,1730401
2017,1730441
2017,1730461
2017,1730571
2017,1730981
2017,1731621
2017,1732071
2017,1732401
2017,1732591
2017,1732701
2017,1732731
2017,1733101
2017,1733281
2017,1733871
2017,1734171
2017,1734231
2017,1734321
2017,1734361
2017,1734511
2017,1734551
2017,1734671
2017,1734691
2017,1734711
2017,1734721
2017,1734801
2017,1734951
2017,1735241
2017,1735311
2017,1736391
2017,1736391
2017,1736501
2017,1736631
2017,1737461
2017,1737721
2017,1737731
2017,1737731
2017,1737731
2017,1737781
2017,1737911
2017,1737931
2017,1738011
2017,1738121
2017,1738141
2017,1738471
2017,1738581
2017,1739121
2017,1739161
2017,1739161
2017,1739161
2017,1739461
2017,1739881
2017,1740081
2017,1740081
2017,1740081
2017,1740781
2017,1741371
2017,1742091
2017,1742461
2017,1745371
2017,1745411
2017,1745561
2017,1745641
2017,1745671
2017,1745671
2017,1745791
2017,1745791
2017,1745991
2017,1746941
2017,1747001
2017,1747221
2017,1748101
2017,1748131
2017,1748261
2017,1748511
2017,1748661
2017,1748661
2017,1748921
2017,1749021
2017,1749021
2017,1749501
2017,1749671
2017,1750261
2017,1750281
2017,1750291
2017,1750401
2017,1751051
2017,1751501
2017,1751511
2017,1752061
2017,1752371
2017,1752421
2017,1752781
2017,1752991
2017,1753051
2017,1753151
2017,1754911
2017,1755541
2017,1755861
2017,1756071
2017,1756221
2017,1756591
2017,1756631
2017,1756651
2017,1757261
2017,1758001
2017,1758072
2017,1782151
2017,1782181
2017,1782231
2017,1782581
2017,1782671
2017,1782961
2017,1782991
2017,1783611
2017,1783712
2017,1783811
2017,1783812
2017,1784181
2017,1784651
2017,1784661
2017,1784941
2017,1784961
2017,1784971
2017,1785021
2017,1785071
2017,1785141
2017,1785151
2017,1785691
2017,1785691
2017,1785701
2017,1786271
2017,1786401
2017,1786481
2017,1786731
2017,1790251
2017,1790271
2017,1790271
2017,1790311
2017,1790462
2017,1790491
2017,1790571
2017,1790591
2017,1790591
2017,1790821
2017,1791011
2017,1791011
2017,1791121
2017,1791241
2017,1791271
2017,1791381
2017,1791481
2017,1791681
2017,1791981
2017,1791981
2017,1792011
2017,1792401
2017,1792401
2017,1793101
2017,1793181
2017,1793331
2017,1793501
2017,1793631
2017,1793921
2017,1794341
2017,1794341
2017,1794621
2017,1794621
2017,1795091
2017,1795411
2017,1795421
2017,1795551
2017,1796251
2017,1796881
2017,1797111
2017,1797941
2017,1798311
2017,1799061
2017,1799111
2017,1800321
2017,1801001
2017,1801081
2017,1801081
2017,1801791
2017,1802211
2017,1802751
2017,1803041
2017,1803291
2017,1803561
2017,1803871
2017,1803921
2017,1804311
2017,1804311
2017,1804391
2017,1805481
2017,1805581
2017,1805611
2017,1805801
2017,1806811
2017,1806951
2017,1806971
2017,1807561
2017,1808791
2017,1809371
2017,1809501
2017,1809551
2017,1809611
2017,1809621
2017,1809811
2017,1809911
2017,1810301
2017,1810551
2017,1810551
2017,1810591
2017,1810931
2017,1811961
2017,1812071
2017,1812471
2017,1812651
2017,1812871
2017,1813031
2017,1815181
2017,1815371
2017,1815531
2017,1815551
2017,1815631
2017,1815721
2017,1815821
2017,1816221
2017,1816271
2017,1816431
2017,1816671
2017,1816821
2017,1816881
2017,1816921
2017,1816941
2017,1817061
2017,1817101
2017,1817331
2017,1818521
2017,1818581
2017,1818741
2017,1818781
2017,1819241
2017,1819331
2017,1819561
2017,1819561
2017,1819651
2017,1819801
2017,1820191
2017,1820441
2017,1820761
2017,1820821
2017,1820841
2017,1820941
2017,1820941
2017,1821741
2017,1821991
2017,1822021
2017,1822351
2017,1822541
2017,1822961
2017,1823161
2017,1824011
2017,1824081
2017,1824181
2017,1824701
2017,1824891
2017,1824901
2017,1824951
2017,1825621
2017,1825701
2017,1826461
2017,1827121
2017,1827781
2017,1827981
2017,1828251
2017,1828601
2017,1829281
2017,1829371
2017,1829851
2017,1829871
2017,1829981
2017,1830031
2017,1830131
2017,1830141
2017,1830181
2017,1830621
2017,1830891
2017,1830961
2017,1830971
2017,1831741
2017,1831771
2017,1832121
2017,1832201
2017,1832491
2017,1832921
2017,1832921
2017,1832921
2017,1833321
2017,1833821
2017,1834171
2017,1834331
2017,1834521
2017,1835421
2017,1835621
2017,1835661
2017,1835691
2017,1836021
2017,1836091
2017,1836321
2017,1836351
2017,1836551
2017,1836831
2017,1837011
2017,1837421
2017,1837941
2017,1838051
2017,1838061
2017,1838061
2017,1838061
2017,1838411
2017,1838451
2017,1838491
2017,1838791
2017,1839721
2017,1840341
2017,1840511
2017,1841391
2017,1841461
2017,1841751
2017,1841941
2017,1842001
2017,1842011
2017,1842341
2017,1842721
2017,1842951
2017,1843041
2017,1843231
2017,1843591
2017,1843791
2017,1843821
2017,1843881
2017,1843991
2017,1844801
2017,1844931
2017,1844961
2017,1845021
2017,1845031
2017,1845061
2017,1845201
2017,1845241
2017,1845751
2017,1845801
2017,1846941
2017,1847201
2017,1847361
2017,1847761
2017,1847871
2017,1848191
2017,1848191
2017,1848541
2017,1849061
2017,1849341
2017,1849561
2017,1849701
2017,1849931
2017,1849981
2017,1850011
2017,1851161
2017,1851831
2017,1851951
2017,1852661
2017,1852661
2017,1852751
2017,1852961
2017,1852991
2017,1852991
2017,1853021
2017,1853101
2017,1853301
2017,1853361
2017,1853631
2017,1854031
2017,1854131
2017,1854301
2017,1854391
2017,1855161
2017,1855571
2017,1855611
2017,1855611
2017,1855611
2017,1855641
2017,1855641
2017,1856151
2017,1856342
2017,1856342
2017,1857861
2017,1858411
2017,1858411
2017,1858411
2017,1858712
2017,1858811
2017,1858832
2017,1859002
2017,1859101
2017,1859102
2017,1860641
2017,1860641
2017,1860641
2017,1860651
2017,1860781
2017,1860861
2017,1860891
2017,1860921
2017,1860951
2017,1861041
2017,1861231
2017,1861331
2017,1862021
2017,1862551
2017,1862701
2017,1863281
2017,1864021
2017,1864071
2017,1864641
2017,1864971
2017,1865161
2017,1865311
2017,1866771
2017,1866821
2017,1866871
2017,1867051
2017,1867091
2017,1868041
2017,1868081
2017,1868361
2017,1868401
2017,1868581
2017,1868941
2017,1869131
2017,1869551
2017,1869841
2017,1870601
2017,1870681
2017,1870831
2017,1871101
2017,1871421
2017,1871521
2017,1871991
2017,1872031
2017,1872031
2017,1872401
2017,1872481
2017,1873361
2017,1873431
2017,1873821
2017,1874081
2017,1874131
2017,1874241
2017,1874371
2017,1874381
2017,1874541
2017,1874901
2017,1874941
2017,1875281
2017,1901031
2017,1901061
2017,1901091
2017,1901101
2017,1901391
2017,1901461
2017,1901721
2017,1901901
2017,1901971
2017,1902021
2017,1902031
2017,1902231
2017,1902561
2017,1903591
2017,1903751
2017,1904361
2017,1905711
2017,1907701
2017,1908061
2017,1908061
2017,1908611
2017,1909191
2017,1909191
2017,1910152
2017,1910521
2017,1910631
2017,1910641
2017,1911181
2017,1911291
2017,1911361
2017,1911521
2017,1911801
2017,1911831
2017,1911861
2017,1911891
2017,1911921
2017,1912071
2017,1912131
2017,1912131
2017,1913161
2017,1913291
2017,1913401
2017,1913411
2017,1938491
2017,1939451
2017,1939621
2017,1939881
2017,1939941
2017,1939981
2017,1940371
2017,1940631
2017,1940871
2017,1940901
2017,1941561
2017,1941821
2017,1942331
2017,1942391
2017,1942781
2017,1942991
2017,1943521
2017,1943561
2017,1943851
2017,1943891
2017,1943971
2017,1944071
2017,1944191
2017,1944511
2017,1944631
2017,1944741
2017,1944761
2017,1944771
2017,1944811
2017,1946491
2017,1946491
2017,1946511
2017,1947251
2017,1947291
2017,1947471
2017,1948051
2017,1948111
2017,1948241
2017,1948491
2017,1949521
2017,1949611
2017,1950061
2017,1950061
2017,1950061
2017,1950291
2017,1950461
2017,1951001
2017,1951071
2017,1952931
2017,1954471
2017,1954551
2017,1954911
2017,1954911
2017,1954921
2017,1955091
2017,1955401
2017,1955481
2017,1955551
2017,1955601
2017,1955631
2017,1955731
2017,1956281
2017,1956281
2017,1956471
2017,1956681
2017,1956711
2017,1957381
2017,1957481
2017,1957781
2017,1958111
2017,1958291
2017,1958491
2017,1958561
2017,1958741
2017,1958781
2017,1958951
2017,1958961
2017,1959811
2017,1960101
2017,1960211
2017,1960311
2017,1960791
2017,1960891
2017,1961751
2017,1962461
2017,1962721
2017,1962871
2017,1963101
2017,1963551
2017,1963661
2017,1964031
2017,1964061
2017,1964321
2017,1964951
2017,1965041
2017,1966901
2017,1968261
2017,1968341
2017,1968631
2017,1969331
2017,1969861
2017,1971211
2017,1971351
2017,1971471
2017,1971571
2017,1971581
2017,1971931
2017,1971991
2017,1972351
2017,1972501
2017,1972721
2017,1973181
2017,1973541
2017,1973731
2017,1973741
2017,1973841
2017,1974341
2017,1974511
2017,1974621
2017,1974841
2017,1974941
2017,1975021
2017,1975371
2017,1975451
2017,1975451
2017,1975461
2017,1975491
2017,1975581
2017,1975581
2017,1975591
2017,1975591
2017,1975851
2017,1975871
2017,1976171
2017,1976221
2017,2201441
2017,2201601
2017,2201751
2017,2201881
2017,2211011
2017,2211021
2017,2211041
2017,2211091
2017,2211091
2017,2211191
2017,2213901
2017,2215891
2017,2216121
2017,2216211
2017,2216241
2017,2216411
2017,2217001
2017,2217891
2017,2217901
2017,2217911
2017,2217921
2017,2218091
2017,2219261
2017,2219381
2017,2219451
2017,2219981
2017,2219981
2017,2220381
2017,2220631
2017,2220821
2017,2220941
2017,2220991
2017,2221062
2017,2221131
2017,2221211
2017,2221231
2017,2221241
2017,2221321
2017,2221711
2017,2221711
2017,2222411
2017,2222461
2017,2222551
2017,2222581
2017,2222581
2017,2222831
2017,2222861
2017,2222911
2017,2222971
2017,2223141
2017,2223593
2017,2224161
2017,2224171
2017,2225291
2017,2226971
2017,2230331
2017,2233571
2017,2233791
2017,2234081
2017,2234081
2017,2234081
2017,2234741
2017,2235911
2017,2236231
2017,2236791
2017,2237001
2017,2237351
2017,2237671
2017,2237731
2017,2238031
2017,2238321
2017,2238541
2017,2238881
2017,2238911
2017,2239801
2017,2239911
2017,2240391
2017,2240531
2017,2240601
2017,2240631
2017,2240991
2017,2240991
2017,2241001
2017,2241021
2017,2241051
2017,2241241
2017,2241961
2017,2242131
2017,2242221
2017,2242701
2017,2242841
2017,2242961
2017,2243001
2017,2243221
2017,2243851
2017,2244211
2017,2244271
2017,2244351
2017,2244451
2017,2244541
2017,2244881
2017,2245401
2017,2245471
2017,2245721
2017,2245921
2017,2245931
2017,2245931
2017,2246371
2017,2246391
2017,2246731
2017,2246881
2017,2247081
2017,2247081
2017,2247131
2017,2247471
2017,2247651
2017,2247771
2017,2248021
2017,2248071
2017,2248641
2017,2248891
2017,2248901
2017,2249511
2017,2251131
2017,2251211
2017,2251221
2017,2251231
2017,2251391
2017,2251441
2017,2251951
2017,2252341
2017,2252511
2017,2252511
2017,2252581
2017,2252621
2017,2252631
2017,2252701
2017,2252991
2017,2253351
2017,2253631
2017,2254871
2017,2255161
2017,2255391
2017,2255621
2017,2256121
2017,2256281
2017,2256521
2017,2256621
2017,2256641
2017,2256641
2017,2256911
2017,2257551
2017,2258151
2017,2258191
2017,2258301
2017,2258431
2017,2258861
2017,2258861
2017,2259111
2017,2259661
2017,2259911
2017,2260131
2017,2261081
2017,2261171
2017,2261751
2017,2261851
2017,2261851
2017,2261891
2017,2262051
2017,2262361
2017,2262391
2017,2262461
2017,2262511
2017,2262841
2017,2263041
2017,2264621
2017,2264731
2017,2265891
2017,2265931
2017,2266361
2017,2268711
2017,2268841
2017,2268851
2017,2269011
2017,2270091
2017,2270171
2017,2270171
2017,2270171
2017,2270461
2017,2271191
2017,2271201
2017,2272211
2017,2272591
2017,2272601
2017,2272781
2017,2273181
2017,2273231
2017,2273431
2017,2273841
2017,2274141
2017,2274261
2017,2274281
2017,2274821
2017,2275061
2017,2275241
2017,2275341
2017,2275941
2017,2276311
2017,2276321
2017,2276431
2017,2276441
2017,2276651
2017,2276701
2017,2277131
2017,2277311
2017,2277351
2017,2277531
2017,2277531
2017,2277851
2017,2279801
2017,2279951
2017,2280051
2017,2280761
2017,2281191
2017,2281191
2017,2281801
2017,2282261
2017,2282601
2017,2283371
2017,2283491
2017,2284231
2017,2284231
2017,2284311
2017,2284501
2017,2284761
2017,2284861
2017,2285101
2017,2285131
2017,2285331
2017,2285451
2017,2285601
2017,2287291
2017,2287781
2017,2288631
2017,2288631
2017,2288731
2017,2288841
2017,2289251
2017,2289981
2017,2290011
2017,2290031
2017,2290321
2017,2290571
2017,2290821
2017,2290821
2017,2291021
2017,2291031
2017,2291691
2017,2292401
2017,2292491
2017,2292501
2017,2293781
2017,2293951
2017,2295011
2017,2295151
2017,2295211
2017,2296241
2017,2296881
2017,2297111
2017,2297221
2017,2297511
2017,2298281
2017,2298491
2017,2298551
2017,2298561
2017,2298691
2017,2299721
2017,2299801
2017,2299961
2017,2299991
2017,2300731
2017,2301061
2017,2301391
2017,2301421
2017,2301451
2017,2301501
2017,2301551
2017,2301631
2017,2302791
2017,2302841
2017,2303361
2017,2304231
2017,2304571
2017,2304571
2017,2304641
2017,2304711
2017,2305451
2017,2307051
2017,2307081
2017,2309931
2017,2310251
2017,2310551
2017,2310701
2017,2310911
2017,2311621
2017,2311781
2017,2311881
2017,2312681
2017,2312781
2017,2312981
2017,2313351
2017,2313461
2017,2313461
2017,2313571
2017,2313581
2017,2313811
2017,2314101
2017,2314481
2017,2316141
2017,2316461
2017,2316862
2017,2316862
2017,2317031
2017,2317141
2017,2317421
2017,2317961
2017,2318421
2017,2318481
2017,2318481
2017,2319551
2017,2319581
2017,2319931
2017,2320031
2017,2320721
2017,2320991
2017,2321301
2017,2321311
2017,2321371
2017,2321891
2017,2321911
2017,2322291
2017,2322301
2017,2322321
2017,2322361
2017,2322741
2017,2322851
2017,2322971
2017,2324171
2017,2324271
2017,2324321
2017,2324421
2017,2324431
2017,2324831
2017,2324971
2017,2324971
2017,2324971
2017,2324971
2017,2325101
2017,2326081
2017,2326241
2017,2327531
2017,2327601
2017,2327621
2017,2327641
2017,2327651
2017,2327751
2017,2327761
2017,2327811
2017,2328501
2017,2328601
2017,2328631
2017,2328681
2017,2329021
2017,2329551
2017,2329681
2017,2329771
2017,2329791
2017,2332311
2017,2334131
2017,2335931
2017,2336021
2017,2336021
2017,2336091
2017,2336101
2017,2336111
2017,2336301
2017,2336311
2017,2336331
2017,2336381
2017,2336381
2017,2336471
2017,2336671
2017,2336671
2017,2337671
2017,2337801
2017,2337871
2017,2337951
2017,2338581
2017,2339701
2017,2340021
2017,2340171
2017,2340531
2017,2341451
2017,2342641
2017,2342711
2017,2343541
2017,2343951
2017,2343951
2017,2343951
2017,2344561
2017,2344731
2017,2345351
2017,2345351
2017,2346481
2017,2346741
2017,2346751
2017,2346971
2017,2346971
2017,2346971
2017,2347951
2017,2348161
2017,2348361
2017,2348541
2017,2348911
2017,2349961
2017,2350351
2017,2350351
2017,2350541
2017,2351031
2017,2351431
2017,2352001
2017,2352741
2017,2352851
2017,2353101
2017,2353351
2017,2353421
2017,2353751
2017,2353791
2017,2354041
2017,2354041
2017,2354061
2017,2354081
2017,2354721
2017,2355531
2017,2356021
2017,2356772
2017,2356841
2017,2356841
2017,2356851
2017,2357171
2017,2357331
2017,2358391
2017,2358871
2017,2358961
2017,2359421
2017,2359681
2017,2359721
2017,2360091
2017,2360381
2017,2361311
2017,2361571
2017,2361981
2017,2362001
2017,2363661
2017,2363661
2017,2363791
2017,2363881
2017,2363991
2017,2364411
2017,2364741
2017,2364881
2017,2365021
2017,2365071
2017,2365231
2017,2366011
2017,2366391
2017,2366431
2017,2366441
2017,2366761
2017,2367101
2017,2367121
2017,2367211
2017,2367271
2017,2367621
2017,2367671
2017,2367701
2017,2367781
2017,2367891
2017,2367902
2017,2368071
2017,2368101
2017,2368531
2017,2369581
2017,2369921
2017,2369981
2017,2370071
2017,2370081
2017,2370271
2017,2370291
2017,2371331
2017,2371441
2017,2371561
2017,2371631
2017,2373011
2017,2373041
2017,2373101
2017,2375711
2017,2375751
2017,2375881
2017,2378581
2017,2379111
2017,2381421
2017,2381441
2017,2381491
2017,2381561
2017,2382021
2017,2382191
2017,2383791
2017,2384071
2017,2384111
2017,2386271
2017,2387321
2017,2387591
2017,2387771
2017,2387771
2017,2387861
2017,2388161
2017,2388312
2017,2388371
2017,2388801
2017,2389091
2017,2389391
2017,2389561
2017,2389601
2017,2389601
2017,2390022
2017,2390031
2017,2390031
2017,2390131
2017,2390141
2017,2390161
2017,2390291
2017,2390441
2017,2390591
2017,2390601
2017,2391321
2017,2391331
2017,2391351
2017,2391571
2017,2391911
2017,2392041
2017,2392191
2017,2392291
2017,2392371
2017,2392381
2017,2392471
2017,2392541
2017,2394101
2017,2394431
2017,2394811
2017,2396941
2017,2397551
2017,2398651
2017,2398931
2017,2399261
2017,2402261
2017,2403411
2017,2403691
2017,2403951
2017,2403951
2017,2404021
2017,2406681
2017,2406781
2017,2406841
2017,2408761
2017,2408801
2017,2408801
2017,2408831
2017,2409091
2017,2409281
2017,2409361
2017,2409501
2017,2409681
2017,2409951
2017,2410331
2017,2410331
2017,2412401
2017,2413941
2017,2413961
2017,2414361
2017,2414591
2017,2415551
2017,2415631
2017,2415671
2017,2433531
2017,2433701
2017,2433701
2017,2434431
2017,2436172
2017,2436261
2017,2436271
2017,2436451
2017,2436661
2017,2437051
2017,2437511
2017,2437531
2017,2437541
2017,2437571
2017,2437701
2017,2437951
2017,2438541
2017,2438711
2017,2438771
2017,2438851
2017,2439041
2017,2439041
2017,2439521
2017,2439651
2017,2439881
2017,2439891
2017,2440331
2017,2440441
2017,2442791
2017,2447691
2017,2447711
2017,2447821
2017,2447961
2017,2448141
2017,2448271
2017,2448282
2017,2448371
2017,2448411
2017,2448561
2017,2449291
2017,2450181
2017,2451851
2017,2454201
2017,2454651
2017,2455311
2017,2455311
2017,2455831
2017,2456481
2017,2458561
2017,2458981
2017,2459131
2017,2459131
2017,2459411
2017,2459421
2017,2459731
2017,2459821
2017,2460571
2017,2460571
2017,2460921
2017,2461481
2017,2461811
2017,2463201
2017,2463221
2017,2463491
2017,2479951
2017,2480121
2017,2480241
2017,2480261
2017,2480361
2017,2480401
2017,2480771
2017,2480771
2017,2481171
2017,2481251
2017,2481261
2017,2481301
2017,2481371
2017,2481431
2017,2481431
2017,2482241
2017,2483321
2017,2484351
2017,2485251
2017,2485291
2017,2485451
2017,2485461
2017,2485731
2017,2485821
2017,2486301
2017,2486301
2017,2486331
2017,2487341
2017,2487531
2017,2488401
2017,2488571
2017,2488581
2017,2488731
2017,2488981
2017,2489061
2017,2489561
2017,2489901
2017,2490111
2017,2490371
2017,2491191
2017,2491341
2017,2492371
2017,2492621
2017,2492801
2017,2492811
2017,2492811
2017,2493761
2017,2493841
2017,2493861
2017,2493861
2017,2494231
2017,2494301
2017,2494311
2017,2494761
2017,2495621
2017,2496551
2017,2496561
2017,2496821
2017,2496921
2017,2496951
2017,2497341
2017,2498931
2017,2499031
2017,2499141
2017,2499191
2017,2499551
2017,2499671
2017,2500301
2017,2500301
2017,2502701
2017,2502701
2017,2502711
2017,2502741
2017,2502811
2017,2503051
2017,2503201
2017,2503481
2017,2503481
2017,2503491
2017,2503571
2017,2504071
2017,2504561
2017,2505181
2017,2505291
2017,2506371
2017,2506441
2017,2506941
2017,2506961
2017,2506961
2017,2507201
2017,2507311
2017,2507461
2017,2507471
2017,2507571
2017,2507611
2017,2509781
2017,2509851
2017,2509901
2017,2509901
2017,2510031
2017,2510481
2017,2511561
2017,2512011
2017,2512251
2017,2512351
2017,2513461
2017,2513501
2017,2513541
2017,2514241
2017,2514431
2017,2514861
2017,2514861
2017,2515111
2017,2515221
2017,2515571
2017,2515911
2017,2516351
2017,2516761
2017,2517841
2017,2518281
2017,2518341
2017,2518671
2017,2518791
2017,2519801
2017,2519801
2017,2523391
2017,2523551
2017,2523571
2017,2524141
2017,2524251
2017,2524261
2017,2524341
2017,2525451
2017,2526641
2017,2526791
2017,2526861
2017,2527261
2017,2527561
2017,2527701
2017,2528061
2017,2528471
2017,2528721
2017,2528741
2017,2529491
2017,2529991
2017,2530201
2017,2530581
2017,2530711
2017,2530801
2017,2530881
2017,2532221
2017,2532541
2017,2532651
2017,2532861
2017,2533021
2017,2533081
2017,2534671
2017,2534671
2017,2534811
2017,2535901
2017,2536161
2017,2536161
2017,2536451
2017,2536461
2017,2537321
2017,2537321
2017,2537931
2017,2538171
2017,2538171
2017,2538411
2017,2539641
2017,2540151
2017,2540171
2017,2540221
2017,2540221
2017,2540821
2017,2540821
2017,2541591
2017,2542681
2017,2542721
2017,2542731
2017,2542801
2017,2542821
2017,2543521
2017,2543521
2017,2544521
2017,2546441
2017,2546921
2017,2547351
2017,2548261
2017,2548491
2017,2548741
2017,2548741
2017,2550571
2017,2551101
2017,2551901
2017,2552071
2017,2552321
2017,2552331
2017,2552971
2017,2553581
2017,2553581
2017,2554071
2017,2555131
2017,2555351
2017,2555421
2017,2555421
2017,2555611
2017,2555611
2017,2555711
2017,2555741
2017,2555881
2017,2556112
2017,2556451
2017,2556621
2017,2556681
2017,2557161
2017,2557311
2017,2557471
2017,2557951
2017,2559181
2017,2559211
2017,2560381
2017,2560631
2017,2560941
2017,2561031
2017,2561411
2017,2561541
2017,2561541
2017,2562571
2017,2563221
2017,2563221
2017,2565561
2017,2565641
2017,2566461
2017,2566591
